Index,title,artist,image,rank,year
2429,Fireflies,Owl City,https://charts-static.billboard.com/img/2009/08/owl-city-1t0-53x53.jpg,30,2010
2430,Say Aah,Trey Songz Featuring Fabolous,https://charts-static.billboard.com/img/2009/09/trey-songz-kc8-53x53.jpg,31,2010
2431,Find Your Love,Drake,https://charts-static.billboard.com/img/2010/05/drake-hq6-53x53.jpg,32,2010
2432,Alejandro,Lady Gaga,https://charts-static.billboard.com/img/2009/12/lady-gaga-gyl-53x53.jpg,33,2010
2433,Ridin' Solo,Jason Derulo,https://charts-static.billboard.com/img/2010/03/jason-derulo-3xq-53x53.jpg,34,2010
2434,Just A Dream,Nelly,https://charts-static.billboard.com/img/2010/08/nelly-fmf-53x53.jpg,35,2010
2435,How Low,Ludacris,https://charts-static.billboard.com/img/2009/11/ludacris-5cn-53x53.jpg,36,2010
2436,Like A G6,Far*East Movement Featuring Cataracs & Dev,https://charts-static.billboard.com/img/2010/07/fareast-movement-tai-53x53.jpg,37,2010
2437,Carry Out,Timbaland Featuring Justin Timberlake,https://charts-static.billboard.com/img/2009/12/timbaland-3i9-53x53.jpg,38,2010
2438,Haven't Met You Yet,Michael Buble,https://www.billboard.com/assets/1606143657/images/charts/bb-placeholder-new.jpg?95f92bcb119a8229a6c0,39,2010
2439,Club Can't Handle Me,Flo Rida Featuring David Guetta,https://charts-static.billboard.com/img/2010/07/flo-rida-8v1-53x53.jpg,40,2010
2440,Down,Jay Sean Featuring Lil Wayne,https://charts-static.billboard.com/img/2009/07/jay-sean-fk9-53x53.jpg,41,2010
2441,Bulletproof,La Roux,https://charts-static.billboard.com/img/2009/07/la-roux-0ka-53x53.jpg,42,2010
2442,Whatcha Say,Jason Derulo,https://charts-static.billboard.com/img/2009/07/jason-derulo-3xq-53x53.jpg,43,2010
2443,Baby,Justin Bieber Featuring Ludacris,https://charts-static.billboard.com/img/2010/02/justin-bieber-4oh-baby-1hn-53x53.jpg,44,2010
2444,Whataya Want From Me,Adam Lambert,https://charts-static.billboard.com/img/2009/12/adam-lambert-00l-53x53.jpg,45,2010
2445,Mine,Taylor Swift,https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,46,2010
2446,Only Girl (In The World),Rihanna,https://charts-static.billboard.com/img/2010/09/rihanna-v3t-53x53.jpg,47,2010
2447,Live Like We're Dying,Kris Allen,https://charts-static.billboard.com/img/2009/10/kris-allen-uqg-53x53.jpg,48,2010
2448,Hard,Rihanna Featuring Jeezy,https://charts-static.billboard.com/img/2009/11/rihanna-v3t-53x53.jpg,49,2010
2449,Young Forever,Jay-Z + Mr. Hudson,https://charts-static.billboard.com/img/2009/09/jay-z-gbw-53x53.jpg,50,2010
2450,Blah Blah Blah,Ke$ha Featuring 3OH!3,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,51,2010
2451,Bottoms Up,Trey Songz Featuring Nicki Minaj,https://charts-static.billboard.com/img/2010/07/trey-songz-kc8-53x53.jpg,52,2010
2452,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,https://charts-static.billboard.com/img/2009/11/jay-sean-fk9-53x53.jpg,53,2010
2453,All The Right Moves,OneRepublic,https://charts-static.billboard.com/img/2009/10/onerepublic-bjw-53x53.jpg,54,2010
2454,According To You,Orianthi,https://charts-static.billboard.com/img/2009/11/orianthi-16f-53x53.jpg,55,2010
2455,My Chick Bad,Ludacris Featuring Nicki Minaj,https://charts-static.billboard.com/img/2010/02/ludacris-5cn-53x53.jpg,56,2010
2456,You Belong With Me,Taylor Swift,https://charts-static.billboard.com/img/2006/07/taylor-swift-w40-53x53.jpg,57,2010
2457,Meet Me Halfway,The Black Eyed Peas,https://charts-static.billboard.com/img/1998/07/the-black-eyed-peas-wdp-53x53.jpg,58,2010
2458,Take It Off,Ke$ha,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,59,2010
2459,Over,Drake,https://charts-static.billboard.com/img/2010/03/drake-hq6-53x53.jpg,60,2010
2460,Animal,Neon Trees,https://charts-static.billboard.com/img/2010/02/neon-trees-p7d-53x53.jpg,61,2010
2461,Misery,Maroon 5,https://charts-static.billboard.com/img/2010/07/maroon-5-9st-53x53.jpg,62,2010
2462,Magic,B.o.B Featuring Rivers Cuomo,https://charts-static.billboard.com/img/2010/05/bob-1-t7h-53x53.jpg,63,2010
2463,Paparazzi,Lady Gaga,https://charts-static.billboard.com/img/2009/06/lady-gaga-gyl-53x53.jpg,64,2010
2464,Tie Me Down,New Boyz Featuring Ray J,https://charts-static.billboard.com/img/2009/09/new-boyz-ce9-53x53.jpg,65,2010
2465,Your Love,Nicki Minaj,https://charts-static.billboard.com/img/2010/03/nicki-minaj-dc2-53x53.jpg,66,2010
2466,Party In The U.S.A.,Miley Cyrus,https://charts-static.billboard.com/img/2009/08/miley-cyrus-clj-53x53.jpg,67,2010
2467,Deuces,Chris Brown Featuring Tyga & Kevin McCall,https://charts-static.billboard.com/img/2010/07/chris-brown-cte-53x53.jpg,68,2010
2468,3,Britney Spears,https://charts-static.billboard.com/img/2009/10/britney-spears-s89-53x53.jpg,69,2010
2469,Impossible,Shontelle,https://charts-static.billboard.com/img/2010/04/shontelle-eqb-53x53.jpg,70,2010
2470,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",https://charts-static.billboard.com/img/2009/09/drake-hq6-53x53.jpg,71,2010
2471,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,https://charts-static.billboard.com/img/2009/09/boys-like-girls-9nc-53x53.jpg,72,2010
2472,My First Kiss,3OH!3 Featuring Ke$ha,https://charts-static.billboard.com/img/2010/05/3oh3-eia-53x53.jpg,73,2010
2473,Already Gone,Kelly Clarkson,https://charts-static.billboard.com/img/2009/03/kelly-clarkson-091-53x53.jpg,74,2010
2474,Rock That Body,The Black Eyed Peas,https://charts-static.billboard.com/img/1998/07/the-black-eyed-peas-wdp-53x53.jpg,75,2010
2475,Secrets,OneRepublic,https://charts-static.billboard.com/img/2009/11/onerepublic-bjw-53x53.jpg,76,2010
2476,Naturally,Selena Gomez & The Scene,https://charts-static.billboard.com/img/2009/10/selena-gomez-scg-53x53.jpg,77,2010
2477,Un-Thinkable (I'm Ready),Alicia Keys,https://charts-static.billboard.com/img/2010/01/alicia-keys-xkr-53x53.jpg,78,2010
2478,All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",https://charts-static.billboard.com/img/2010/02/dj-khaled-igg-53x53.jpg,79,2010
2479,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",https://charts-static.billboard.com/img/2010/02/kevin-rudolf-872-53x53.jpg,80,2010
2480,Stuck Like Glue,Sugarland,https://charts-static.billboard.com/img/2010/08/sugarland-661-53x53.jpg,81,2010
2481,Hey Daddy (Daddy's Home),Usher Featuring Plies,https://charts-static.billboard.com/img/2009/12/usher-oqp-53x53.jpg,82,2010
2482,There Goes My Baby,Usher,https://charts-static.billboard.com/img/2010/01/usher-oqp-53x53.jpg,83,2010
2483,Today Was A Fairytale,Taylor Swift,https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,84,2010
2484,Say Something,Timbaland Featuring Drake,https://charts-static.billboard.com/img/2009/11/timbaland-3i9-53x53.jpg,85,2010
2485,Sweet Dreams,Beyonce,https://charts-static.billboard.com/img/2002/06/beyonce-0na-53x53.jpg,86,2010
2486,Use Somebody,Kings Of Leon,https://charts-static.billboard.com/img/2016/11/kings-of-leon-53x53.jpg,87,2010
2487,Undo It,Carrie Underwood,https://charts-static.billboard.com/img/2009/11/carrie-underwood-pka-undo-it-lu9-53x53.jpg,88,2010
2488,Eenie Meenie,Sean Kingston & Justin Bieber,https://charts-static.billboard.com/img/2010/03/sean-kingston-qzx-eenie-meenie-4b7-53x53.jpg,89,2010
2489,Right Above It,Lil Wayne Featuring Drake,https://charts-static.billboard.com/img/2010/08/lil-wayne-9q6-53x53.jpg,90,2010
2490,The House That Built Me,Miranda Lambert,https://charts-static.billboard.com/img/2010/03/miranda-lambert-mzw-53x53.jpg,91,2010
2491,If I Die Young,The Band Perry,https://charts-static.billboard.com/img/2010/05/the-band-perry-lzw-53x53.jpg,92,2010
2492,The Only Exception,Paramore,https://charts-static.billboard.com/img/2009/10/paramore-teo-53x53.jpg,93,2010
2493,American Honey,Lady Antebellum,https://charts-static.billboard.com/img/2010/01/lady-antebellum-cdm-53x53.jpg,94,2010
2494,King Of Anything,Sara Bareilles,https://charts-static.billboard.com/img/2010/05/sara-bareilles-m95-53x53.jpg,95,2010
2495,Life After You,Daughtry,https://charts-static.billboard.com/img/2009/11/daughtry-uco-53x53.jpg,96,2010
2496,Smile,Uncle Kracker,https://charts-static.billboard.com/img/2009/08/uncle-kracker-668-53x53.jpg,97,2010
2497,Teach Me How To Dougie,Cali Swag District,https://charts-static.billboard.com/img/2010/04/cali-swag-district-972-53x53.jpg,98,2010
2498,Try Sleeping With A Broken Heart,Alicia Keys,https://charts-static.billboard.com/img/2009/11/alicia-keys-xkr-53x53.jpg,99,2010
2499,"Lover, Lover",Jerrod Niemann,https://charts-static.billboard.com/img/2010/03/jerrod-niemann-x81-53x53.jpg,100,2010
2500,Rolling In The Deep,Adele,https://charts-static.billboard.com/img/2010/12/adele-ee3-53x53.jpg,1,2011
2501,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,https://charts-static.billboard.com/img/1840/12/lmfao-1qb-53x53.jpg,2,2011
2502,Firework,Katy Perry,https://charts-static.billboard.com/img/2008/05/katy-perry-04d-53x53.jpg,3,2011
2503,E.T.,Katy Perry Featuring Kanye West,https://charts-static.billboard.com/img/2010/09/katy-perry-opk-53x53.jpg,4,2011
2504,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",https://charts-static.billboard.com/img/2011/04/pitbull-odu-53x53.jpg,5,2011
2505,Grenade,Bruno Mars,https://charts-static.billboard.com/img/2010/10/bruno-mars-va7-53x53.jpg,6,2011
2506,Super Bass,Nicki Minaj,https://charts-static.billboard.com/img/2011/02/nicki-minaj-thi-53x53.jpg,8,2011
2507,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-53x53.jpg,9,2011
2508,Just Can't Get Enough,The Black Eyed Peas,https://charts-static.billboard.com/img/2011/02/the-black-eyed-peas-kvc-just-cant-get-enough-g8y-53x53.jpg,10,2011
2509,On The Floor,Jennifer Lopez Featuring Pitbull,https://charts-static.billboard.com/img/2011/02/jennifer-lopez-eme-53x53.jpg,11,2011
2510,S&M,Rihanna,https://charts-static.billboard.com/img/2010/12/rihanna-t38-53x53.jpg,12,2011
2511,Pumped Up Kicks,Foster The People,https://charts-static.billboard.com/img/2011/01/foster-the-people-prl-53x53.jpg,13,2011
2512,Last Friday Night (T.G.I.F.),Katy Perry,https://charts-static.billboard.com/img/2008/05/katy-perry-04d-53x53.jpg,14,2011
2513,Just The Way You Are,Bruno Mars,https://charts-static.billboard.com/img/2010/08/bruno-mars-va7-53x53.jpg,15,2011
2514,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,https://charts-static.billboard.com/img/2010/11/enrique-iglesias-m5f-53x53.jpg,16,2011
2515,Raise Your Glass,P!nk,https://charts-static.billboard.com/img/2010/10/pnk-e1s-53x53.jpg,17,2011
2516,Born This Way,Lady Gaga,https://charts-static.billboard.com/img/2011/02/lady-gaga-gyl-53x53.jpg,18,2011
2517,F**kin' Perfect,P!nk,https://charts-static.billboard.com/img/2010/12/pnk-e1s-53x53.jpg,19,2011
2518,What's My Name?,Rihanna Featuring Drake,https://charts-static.billboard.com/img/2010/10/rihanna-t38-53x53.jpg,20,2011
2519,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,https://charts-static.billboard.com/img/2005/07/chris-brown-abf-53x53.jpg,21,2011
2520,Down On Me,Jeremih Featuring 50 Cent,https://charts-static.billboard.com/img/2010/09/jeremih-684-53x53.jpg,22,2011
2521,How To Love,Lil Wayne,https://charts-static.billboard.com/img/2011/06/lil-wayne-0sn-53x53.jpg,23,2011
2522,Someone Like You,Adele,https://charts-static.billboard.com/img/2011/03/adele-hdy-53x53.jpg,24,2011
2523,Good Life,OneRepublic,https://charts-static.billboard.com/img/2009/11/onerepublic-bjw-53x53.jpg,25,2011
2524,The Lazy Song,Bruno Mars,https://charts-static.billboard.com/img/2010/10/bruno-mars-va7-53x53.jpg,26,2011
2525,Till The World Ends,Britney Spears,https://charts-static.billboard.com/img/2011/03/britney-spears-s89-53x53.jpg,27,2011
2526,The Show Goes On,Lupe Fiasco,https://charts-static.billboard.com/img/2010/11/lupe-fiasco-pvm-53x53.jpg,28,2011
2527,The Edge Of Glory,Lady Gaga,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-53x53.jpg,29,2011
2528,We R Who We R,Ke$ha,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,30,2011
2529,Black And Yellow,Wiz Khalifa,https://charts-static.billboard.com/img/2010/10/wiz-khalifa-b1e-53x53.jpg,31,2011
2530,Tonight Tonight,Hot Chelle Rae,https://charts-static.billboard.com/img/2011/04/hot-chelle-rae-p7k-53x53.jpg,32,2011
2531,Blow,Ke$ha,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,33,2011
2532,Lighters,Bad Meets Evil Featuring Bruno Mars,https://charts-static.billboard.com/img/2011/07/bad-meets-evil-h07-53x53.jpg,34,2011
2533,If I Die Young,The Band Perry,https://charts-static.billboard.com/img/2010/05/the-band-perry-lzw-53x53.jpg,35,2011
2534,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,https://charts-static.billboard.com/img/2011/07/gym-class-heroes-w0q-53x53.jpg,36,2011
2535,The Time (Dirty Bit),The Black Eyed Peas,https://charts-static.billboard.com/img/2010/11/the-black-eyed-peas-b9u-53x53.jpg,37,2011
2536,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,https://charts-static.billboard.com/img/2010/12/diddy-dirty-money-l2h-53x53.jpg,38,2011
2537,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,https://charts-static.billboard.com/img/2010/10/pitbull-odu-53x53.jpg,39,2011
2538,Only Girl (In The World),Rihanna,https://charts-static.billboard.com/img/2010/09/rihanna-v3t-53x53.jpg,40,2011
2539,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,https://charts-static.billboard.com/img/2017/08/lil-wayne-53x53.jpg,41,2011
2540,Just A Kiss,Lady Antebellum,https://charts-static.billboard.com/img/2011/05/lady-antebellum-cdm-53x53.jpg,42,2011
2541,Dirt Road Anthem,Jason Aldean,https://charts-static.billboard.com/img/2011/01/jason-aldean-jfn-53x53.jpg,43,2011
2542,Dynamite,Taio Cruz,https://charts-static.billboard.com/img/2010/06/taio-cruz-vf6-53x53.jpg,44,2011
2543,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,https://charts-static.billboard.com/img/2010/08/waka-flocka-flame-efd-53x53.jpg,45,2011
2544,I Wanna Go,Britney Spears,https://charts-static.billboard.com/img/1998/10/britney-spears-8nl-53x53.jpg,46,2011
2545,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",https://charts-static.billboard.com/img/2011/05/dj-khaled-abf-53x53.jpg,47,2011
2546,You Make Me Feel...,Cobra Starship Featuring Sabi,https://charts-static.billboard.com/img/2011/05/cobra-starship-g9t-53x53.jpg,48,2011
2547,Yeah 3X,Chris Brown,https://charts-static.billboard.com/img/2005/07/chris-brown-abf-53x53.jpg,49,2011
2548,Moment 4 Life,Nicki Minaj Featuring Drake,https://charts-static.billboard.com/img/2010/12/nicki-minaj-thi-53x53.jpg,50,2011
2549,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,https://charts-static.billboard.com/img/2011/02/dr-dre-h9l-53x53.jpg,51,2011
2550,Just A Dream,Nelly,https://charts-static.billboard.com/img/2010/08/nelly-fmf-53x53.jpg,52,2011
2551,Motivation,Kelly Rowland Featuring Lil Wayne,https://charts-static.billboard.com/img/2016/12/kelly-rowland-53x53.jpg,53,2011
2552,Stereo Love,Edward Maya & Vika Jigulina,https://charts-static.billboard.com/img/2009/12/edward-maya-v0j-53x53.jpg,54,2011
2553,Jar Of Hearts,Christina Perri,https://charts-static.billboard.com/img/2010/07/christina-perri-vd0-53x53.jpg,55,2011
2554,Roll Up,Wiz Khalifa,https://charts-static.billboard.com/img/2011/02/wiz-khalifa-b1e-53x53.jpg,56,2011
2555,Sexy And I Know It,LMFAO,https://charts-static.billboard.com/img/2011/07/lmfao-8l3-53x53.jpg,57,2011
2556,Rocketeer,Far*East Movement Featuring Ryan Tedder,https://www.billboard.com/assets/1606143657/images/charts/bb-placeholder-new.jpg?ed9f7c62d54f7662233f,58,2011
2557,All Of The Lights,Kanye West,https://charts-static.billboard.com/img/2010/12/kanye-west-irm-53x53.jpg,59,2011
2558,Hold It Against Me,Britney Spears,https://charts-static.billboard.com/img/2011/01/britney-spears-s89-53x53.jpg,60,2011
2559,More,Usher,https://charts-static.billboard.com/img/2010/04/usher-oqp-53x53.jpg,61,2011
2560,What The Hell,Avril Lavigne,https://charts-static.billboard.com/img/2002/04/avril-lavigne-yga-53x53.jpg,62,2011
2561,Written In The Stars,Tinie Tempah Featuring Eric Turner,https://charts-static.billboard.com/img/2011/02/tinie-tempah-tk8-53x53.jpg,63,2011
2562,Bottoms Up,Trey Songz Featuring Nicki Minaj,https://charts-static.billboard.com/img/2010/07/trey-songz-kc8-53x53.jpg,64,2011
2563,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,https://charts-static.billboard.com/img/2010/07/usher-oqp-53x53.jpg,65,2011
2564,For The First Time,The Script,https://charts-static.billboard.com/img/2010/11/the-script-lb9-53x53.jpg,66,2011
2565,Honey Bee,Blake Shelton,https://charts-static.billboard.com/img/2011/04/blake-shelton-22w-53x53.jpg,67,2011
2566,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,https://charts-static.billboard.com/img/2010/11/jason-aldean-jfn-53x53.jpg,68,2011
2567,We Found Love,Rihanna Featuring Calvin Harris,https://charts-static.billboard.com/img/2011/10/rihanna-t38-53x53.jpg,69,2011
2568,Pretty Girl Rock,Keri Hilson,https://charts-static.billboard.com/img/2010/10/keri-hilson-1r3-53x53.jpg,70,2011
2569,You And I,Lady Gaga,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-53x53.jpg,71,2011
2570,Like A G6,Far*East Movement Featuring Cataracs & Dev,https://charts-static.billboard.com/img/2010/07/fareast-movement-tai-53x53.jpg,72,2011
2571,Without You,David Guetta Featuring Usher,https://charts-static.billboard.com/img/2011/09/david-guetta-z71-53x53.jpg,73,2011
2572,Back To December,Taylor Swift,https://charts-static.billboard.com/img/2006/07/taylor-swift-w40-53x53.jpg,74,2011
2573,Teenage Dream,Katy Perry,https://charts-static.billboard.com/img/2010/08/katy-perry-l8p-53x53.jpg,75,2011
2574,Crazy Girl,Eli Young Band,https://charts-static.billboard.com/img/2011/03/eli-young-band-8g9-53x53.jpg,76,2011
2575,Cheers (Drink To That),Rihanna,https://charts-static.billboard.com/img/2010/12/rihanna-t38-53x53.jpg,77,2011
2576,Who Says,Selena Gomez & The Scene,https://charts-static.billboard.com/img/2011/04/selena-gomez-scg-53x53.jpg,78,2011
2577,Barefoot Blue Jean Night,Jake Owen,https://charts-static.billboard.com/img/2011/04/jake-owen-17q-53x53.jpg,79,2011
2578,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,https://www.billboard.com/assets/1606143657/images/charts/bb-placeholder-new.jpg?ed9f7c62d54f7662233f,80,2011
2579,Country Girl (Shake It For Me),Luke Bryan,https://charts-static.billboard.com/img/2011/04/luke-bryan-qhx-53x53.jpg,81,2011
2580,Remind Me,Brad Paisley Duet With Carrie Underwood,https://charts-static.billboard.com/img/2011/06/brad-paisley-ws4-53x53.jpg,82,2011
2581,In The Dark,Dev,https://charts-static.billboard.com/img/2011/06/dev-hvz-53x53.jpg,83,2011
2582,Backseat,New Boyz Featuring The Cataracs & Dev,https://charts-static.billboard.com/img/2011/02/new-boyz-ce9-53x53.jpg,84,2011
2583,Headlines,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,85,2011
2584,Best Thing I Never Had,Beyonce,https://charts-static.billboard.com/img/2002/06/beyonce-0na-53x53.jpg,86,2011
2585,Don't Wanna Go Home,Jason Derulo,https://charts-static.billboard.com/img/2011/05/jason-derulo-3xq-53x53.jpg,87,2011
2586,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,https://charts-static.billboard.com/img/2011/05/david-guetta-z71-53x53.jpg,88,2011
2587,She Ain't You,Chris Brown,https://charts-static.billboard.com/img/2011/04/chris-brown-cte-53x53.jpg,89,2011
2588,Take A Back Road,Rodney Atkins,https://charts-static.billboard.com/img/2011/05/rodney-atkins-r4o-53x53.jpg,90,2011
2589,Please Don't Go,Mike Posner,https://charts-static.billboard.com/img/2010/08/mike-posner-oiz-53x53.jpg,91,2011
2590,Sure Thing,Miguel,https://charts-static.billboard.com/img/1840/12/miguel-y6r-53x53.jpg,92,2011
2591,Price Tag,Jessie J Featuring B.o.B,https://charts-static.billboard.com/img/2011/02/jessie-j-zrp-53x53.jpg,93,2011
2592,God Gave Me You,Blake Shelton,https://charts-static.billboard.com/img/2017/02/blake-shelton-53x53.jpg,94,2011
2593,She Will,Lil Wayne Featuring Drake,https://charts-static.billboard.com/img/2011/08/lil-wayne-0sn-53x53.jpg,95,2011
2594,Are You Gonna Kiss Me Or Not,Thompson Square,https://charts-static.billboard.com/img/2010/07/thompson-square-ep2-53x53.jpg,96,2011
2595,Animal,Neon Trees,https://charts-static.billboard.com/img/2010/02/neon-trees-p7d-53x53.jpg,97,2011
2596,You And Tequila,Kenny Chesney Featuring Grace Potter,https://charts-static.billboard.com/img/2011/05/kenny-chesney-en6-53x53.jpg,98,2011
2597,Colder Weather,Zac Brown Band,https://charts-static.billboard.com/img/2010/12/zac-brown-band-jc8-53x53.jpg,99,2011
2598,My Last,Big Sean Featuring Chris Brown,https://charts-static.billboard.com/img/2011/02/big-sean-820-53x53.jpg,100,2011
2599,Somebody That I Used To Know,Gotye Featuring Kimbra,https://charts-static.billboard.com/img/1840/12/gotye-ujn-53x53.jpg,1,2012
2600,Call Me Maybe,Carly Rae Jepsen,https://charts-static.billboard.com/img/2011/10/carly-rae-jepsen-6ta-call-me-maybe-xzb-53x53.jpg,2,2012
2601,We Are Young,fun. Featuring Janelle Monae,https://charts-static.billboard.com/img/2011/10/fun-gqs-53x53.jpg,3,2012
2602,Payphone,Maroon 5 Featuring Wiz Khalifa,https://charts-static.billboard.com/img/2012/05/maroon-5-vhb-53x53.jpg,4,2012
2603,Lights,Ellie Goulding,https://charts-static.billboard.com/img/2011/08/ellie-goulding-xqm-53x53.jpg,5,2012
2604,Glad You Came,The Wanted,https://charts-static.billboard.com/img/2011/08/the-wanted-no9-53x53.jpg,6,2012
2605,Stronger (What Doesn't Kill You),Kelly Clarkson,https://charts-static.billboard.com/img/2002/09/kelly-clarkson-gfe-53x53.jpg,7,2012
2606,We Found Love,Rihanna Featuring Calvin Harris,https://charts-static.billboard.com/img/2011/10/rihanna-t38-53x53.jpg,8,2012
2607,Starships,Nicki Minaj,https://charts-static.billboard.com/img/2012/03/nicki-minaj-dc2-53x53.jpg,9,2012
2608,What Makes You Beautiful,One Direction,https://charts-static.billboard.com/img/2012/01/one-direction-0i5-53x53.jpg,10,2012
2609,Wild Ones,Flo Rida Featuring Sia,https://charts-static.billboard.com/img/2012/01/flo-rida-8v1-53x53.jpg,11,2012
2610,Set Fire To The Rain,Adele,https://charts-static.billboard.com/img/2008/02/adele-v39-53x53.jpg,12,2012
2611,Sexy And I Know It,LMFAO,https://charts-static.billboard.com/img/2011/07/lmfao-8l3-53x53.jpg,13,2012
2612,Some Nights,fun.,https://charts-static.billboard.com/img/2012/03/fun-gqs-53x53.jpg,14,2012
2613,Wide Awake,Katy Perry,https://charts-static.billboard.com/img/2012/04/katy-perry-04d-wide-awake-a42-53x53.jpg,15,2012
2614,Good Feeling,Flo Rida,https://charts-static.billboard.com/img/2011/09/flo-rida-8v1-53x53.jpg,16,2012
2615,Whistle,Flo Rida,https://charts-static.billboard.com/img/2012/05/flo-rida-8v1-53x53.jpg,17,2012
2616,One More Night,Maroon 5,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-53x53.jpg,18,2012
2617,Drive By,Train,https://charts-static.billboard.com/img/2012/01/train-z35-53x53.jpg,19,2012
2618,The Motto,Drake Featuring Lil Wayne,https://charts-static.billboard.com/img/2011/11/drake-hq6-the-motto-234-53x53.jpg,20,2012
2619,Where Have You Been,Rihanna,https://charts-static.billboard.com/img/2011/12/rihanna-v3t-53x53.jpg,21,2012
2620,Everybody Talks,Neon Trees,https://charts-static.billboard.com/img/2011/12/neon-trees-p7d-53x53.jpg,22,2012
2621,Take Care,Drake Featuring Rihanna,https://charts-static.billboard.com/img/2011/11/drake-hq6-take-care-0zs-53x53.jpg,23,2012
2622,Titanium,David Guetta Featuring Sia,https://charts-static.billboard.com/img/2011/08/david-guetta-z71-53x53.jpg,24,2012
2623,I Won't Give Up,Jason Mraz,https://charts-static.billboard.com/img/2012/01/jason-mraz-p0o-53x53.jpg,25,2012
2624,It Will Rain,Bruno Mars,https://charts-static.billboard.com/img/2011/10/bruno-mars-va7-53x53.jpg,26,2012
2625,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",https://charts-static.billboard.com/img/2012/04/kanye-west-irm-53x53.jpg,27,2012
2626,Boyfriend,Justin Bieber,https://charts-static.billboard.com/img/2012/04/justin-bieber-3jm-53x53.jpg,28,2012
2627,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,https://charts-static.billboard.com/img/1840/12/lmfao-1qb-53x53.jpg,29,2012
2628,Too Close,Alex Clare,https://charts-static.billboard.com/img/2012/03/alex-clare-gdw-53x53.jpg,30,2012
2629,Part Of Me,Katy Perry,https://charts-static.billboard.com/img/2012/02/katy-perry-l8p-53x53.jpg,31,2012
2630,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,https://charts-static.billboard.com/img/2011/10/snoop-dogg-1sy-young-wild-and-free-g2x-53x53.jpg,32,2012
2631,We Are Never Ever Getting Back Together,Taylor Swift,https://charts-static.billboard.com/img/2012/08/taylor-swift-70p-53x53.jpg,33,2012
2632,As Long As You Love Me,Justin Bieber Featuring Big Sean,https://charts-static.billboard.com/img/2009/07/justin-bieber-4oh-53x53.jpg,34,2012
2633,Turn Me On,David Guetta Featuring Nicki Minaj,https://charts-static.billboard.com/img/2011/09/david-guetta-z71-turn-me-on-qvi-53x53.jpg,35,2012
2634,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-53x53.jpg,36,2012
2635,Blow Me (One Last Kiss),P!nk,https://charts-static.billboard.com/img/2012/07/pnk-e1s-53x53.jpg,37,2012
2636,Good Time,Owl City & Carly Rae Jepsen,https://charts-static.billboard.com/img/2012/07/owl-city-1t0-53x53.jpg,38,2012
2637,Give Your Heart A Break,Demi Lovato,https://charts-static.billboard.com/img/2012/03/demi-lovato-rh9-53x53.jpg,39,2012
2638,Ni**as in Paris,Jay Z Kanye West,https://charts-static.billboard.com/img/1840/12/jay-z-kpy-53x53.jpg,40,2012
2639,The One That Got Away,Katy Perry,https://charts-static.billboard.com/img/2011/10/katy-perry-l8p-53x53.jpg,41,2012
2640,Feel So Close,Calvin Harris,https://charts-static.billboard.com/img/2011/09/calvin-harris-s9n-53x53.jpg,42,2012
